show_id,type,title,director,country,date_added,release_year,rating,listed_in,duration_min,seasons_count,year_added,month_added
s3029,TV Show,The Ollie & Moon Show,Unknown,France,2020-01-14,2018,TV-Y,Kids' TV,0,1,2020,January
s3034,TV Show,AJ and the Queen,Unknown,United States,2020-01-10,2020,TV-14,"TV Comedies, TV Dramas",0,1,2020,January
s3035,TV Show,Giri / Haji,Unknown,United Kingdom,2020-01-10,2019,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",0,1,2020,January
s3036,TV Show,Harvey Street Kids,Unknown,United States,2020-01-10,2020,TV-Y7,"Kids' TV, TV Comedies",0,4,2020,January
s3038,TV Show,Medical Police,Unknown,United States,2020-01-10,2020,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Comedies",0,1,2020,January
s3040,TV Show,The InBESTigators,Unknown,Australia,2020-01-10,2020,TV-Y,"Kids' TV, TV Comedies",0,2,2020,January
s3041,TV Show,Until Dawn,Unknown,France,2020-01-10,2020,TV-MA,"International TV Shows, Reality TV, TV Comedies",0,1,2020,January
s3046,TV Show,Dracula,Unknown,United Kingdom,2020-01-04,2020,TV-14,"British TV Shows, International TV Shows, TV Dramas",0,1,2020,January
s3048,TV Show,Anne with an E,Unknown,Canada,2020-01-03,2019,TV-PG,"International TV Shows, TV Dramas, Teen TV Shows",0,3,2020,January
s3050,TV Show,"Sex, Explained",Unknown,United States,2020-01-02,2020,TV-MA,"Docuseries, Science & Nature TV",0,1,2020,January
s3051,TV Show,Thieves of the Wood,Unknown,Belgium,2020-01-02,2019,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",0,1,2020,January
s3053,TV Show,Because This Is My First Life,Unknown,South Korea,2020-01-01,2017,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2020,January
s3054,TV Show,Border Security: America's Front Line,Unknown,Canada,2020-01-01,2018,TV-14,"Crime TV Shows, International TV Shows, Reality TV",0,1,2020,January
s3056,TV Show,Cells at Work!,Unknown,Japan,2020-01-01,2018,TV-PG,"Anime Series, Teen TV Shows",0,1,2020,January
s3031,TV Show,The Healing Powers of Dude,Unknown,Pakistan,2020-01-13,2020,TV-G,"Kids' TV, TV Comedies, TV Dramas",0,1,2020,January
s3064,TV Show,Live Up To Your Name,Unknown,South Korea,2020-01-01,2017,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2020,January
s3066,TV Show,Messiah,Unknown,United States,2020-01-01,2020,TV-MA,"TV Dramas, TV Thrillers",0,1,2020,January
s3067,TV Show,Mia and Me,Unknown,Netherlands,2020-01-01,2017,TV-Y7,Kids' TV,0,2,2020,January
s3072,TV Show,Reply 1988,Unknown,South Korea,2020-01-01,2015,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2020,January
s3075,TV Show,Save Me,Unknown,South Korea,2020-01-01,2017,TV-MA,"International TV Shows, Korean TV Shows, TV Dramas",0,1,2020,January
s3076,TV Show,Spinning Out,Unknown,United States,2020-01-01,2020,TV-MA,TV Dramas,0,1,2020,January
s3077,TV Show,The Bride of Habaek,Unknown,South Korea,2020-01-01,2017,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2020,January
s3080,TV Show,ARASHI's Diary -Voyage-,Unknown,Japan,2019-12-31,2019,TV-PG,"Docuseries, International TV Shows",0,1,2019,December
s3083,TV Show,Occupied,Unknown,Norway,2019-12-31,2019,TV-MA,"International TV Shows, TV Dramas, TV Thrillers",0,3,2019,December
s3085,TV Show,Rainbow Ruby,Unknown,South Korea,2019-12-31,2016,TV-Y,Kids' TV,0,1,2019,December
s3086,TV Show,Robot Trains,Unknown,South Korea,2019-12-31,2018,TV-Y7,"Kids' TV, Korean TV Shows",0,2,2019,December
s3088,TV Show,Yanxi Palace: Princess Adventures,Unknown,China,2019-12-31,2019,TV-14,"International TV Shows, TV Dramas",0,1,2019,December
s3089,TV Show,The Disastrous Life of Saiki K.: Reawakened,Unknown,Japan,2019-12-30,2019,TV-14,"Anime Series, International TV Shows",0,1,2019,December
s3093,TV Show,Kevin Hart: Don’t F**k This Up,Unknown,United States,2019-12-27,2019,TV-MA,Docuseries,0,1,2019,December
s3096,TV Show,The Bonfire of Destiny,Unknown,France,2019-12-26,2019,TV-MA,"International TV Shows, TV Dramas",0,1,2019,December
s3104,TV Show,CAROLE & TUESDAY,Unknown,Japan,2019-12-24,2019,TV-MA,"Anime Series, International TV Shows, Teen TV Shows",0,2,2019,December
s3107,TV Show,Lost in Space,Unknown,United States,2019-12-24,2019,TV-PG,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",0,2,2019,December
s3109,TV Show,Private Practice,Unknown,United States,2019-12-22,2012,TV-14,"TV Comedies, TV Dramas",0,6,2019,December
s3112,TV Show,Agent,Unknown,Mauritius,2019-12-20,2019,TV-MA,"International TV Shows, TV Dramas",0,1,2019,December
s3118,TV Show,The Witcher,Unknown,United States,2019-12-20,2019,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",0,1,2019,December
s3120,TV Show,Twice Upon A Time,Unknown,France,2019-12-19,2019,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",0,1,2019,December
s3121,TV Show,Ultraviolet,Unknown,Poland,2019-12-19,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",0,2,2019,December
s3123,TV Show,Soundtrack,Unknown,United States,2019-12-18,2019,TV-MA,"Romantic TV Shows, TV Dramas",0,1,2019,December
s3128,TV Show,Cinderella and the Four Knights,Unknown,South Korea,2019-12-15,2016,TV-PG,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2019,December
s3129,TV Show,Cocomong,Unknown,United States,2019-12-15,2015,TV-Y,"Kids' TV, Korean TV Shows",0,2,2019,December
s3130,TV Show,Crash Landing on You,Unknown,South Korea,2019-12-15,2019,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2019,December
s3147,TV Show,Scooby-Doo!: Mystery Incorporated,Unknown,United States,2019-12-15,2012,TV-Y7,"Kids' TV, TV Comedies",0,2,2019,December
s3149,TV Show,What's New Scooby-Doo?,Unknown,United States,2019-12-15,2005,TV-Y7,"Kids' TV, TV Comedies",0,3,2019,December
s3166,TV Show,Astronomy Club: The Sketch Show,Unknown,United States,2019-12-06,2019,TV-MA,TV Comedies,0,1,2019,December
s3169,TV Show,Fuller House,Unknown,United States,2019-12-06,2020,TV-PG,TV Comedies,0,5,2019,December
s3173,Movie,Spirit Riding Free: Spirit of Christmas,Unknown,United States,2019-12-06,2019,TV-Y7,Children & Family Movies,46,0,2019,December
s3174,TV Show,Teasing Master Takagi-san,Unknown,Japan,2019-12-06,2019,TV-PG,"Anime Series, International TV Shows, Romantic TV Shows",0,1,2019,December
s3177,TV Show,Three Days of Christmas,Unknown,Spain,2019-12-06,2019,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",0,1,2019,December
s3182,Movie,The Irishman: In Conversation,Unknown,United States,2019-12-05,2019,TV-MA,Documentaries,24,0,2019,December
s3178,TV Show,Triad Princess,Unknown,Pakistan,2019-12-06,2019,TV-MA,"Crime TV Shows, International TV Shows, Romantic TV Shows",0,1,2019,December
s3183,TV Show,V Wars,Unknown,United States,2019-12-05,2019,TV-MA,"TV Action & Adventure, TV Dramas, TV Horror",0,1,2019,December
s3184,TV Show,The Last O.G.,Unknown,United States,2019-12-04,2019,TV-MA,TV Comedies,0,2,2019,December
s3185,TV Show,The Prince of Tennis ~ Match! Tennis Juniors ~,Unknown,China,2019-12-04,2019,TV-PG,"International TV Shows, TV Dramas, Teen TV Shows",0,1,2019,December
s3186,TV Show,The Road to Love,Unknown,Colombia,2019-12-04,2019,TV-14,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",0,1,2019,December
s3188,TV Show,Nightflyers,Unknown,United States,2019-12-02,2018,TV-MA,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",0,1,2019,December
s3193,TV Show,Eastsiders,Unknown,United States,2019-12-01,2018,TV-MA,"TV Comedies, TV Dramas",0,4,2019,December
s3197,Movie,Lakeeran,Unknown,India,2019-12-01,2016,TV-PG,"Dramas, International Movies, Romantic Movies",111,0,2019,December
s3205,TV Show,Chocolate,Unknown,South Korea,2019-11-30,2019,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2019,November
s3209,TV Show,Chip and Potato,Unknown,United Kingdom,2019-11-29,2019,TV-Y,Kids' TV,0,2,2019,November
s3213,TV Show,La Reina del Sur,Unknown,Mexico,2019-11-29,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",0,2,2019,November
s3220,TV Show,Levius,Unknown,Japan,2019-11-28,2019,TV-14,"Anime Series, International TV Shows",0,1,2019,November
s3221,TV Show,Lugar de Mulher,Unknown,Brazil,2019-11-28,2019,TV-MA,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",0,1,2019,November
s3222,TV Show,Merry Happy Whatever,Unknown,United States,2019-11-28,2019,TV-PG,TV Comedies,0,1,2019,November
s3223,TV Show,Mythomaniac,Unknown,France,2019-11-28,2019,TV-MA,"International TV Shows, TV Comedies, TV Dramas",0,1,2019,November
s3231,TV Show,The Crime,Unknown,Poland,2019-11-26,2015,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",0,2,2019,November
s3237,TV Show,Once Upon A Time In Lingjian Mountain,Unknown,China,2019-11-23,2019,TV-14,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy",0,1,2019,November
s3239,TV Show,Dolly Parton's Heartstrings,Unknown,United States,2019-11-22,2019,TV-14,TV Dramas,0,1,2019,November
s3241,Movie,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,Unknown,United States,2019-11-22,2008,TV-MA,Stand-Up Comedy,56,0,2019,November
s3242,TV Show,Nailed It! Holiday!,Unknown,United States,2019-11-22,2019,TV-PG,Reality TV,0,2,2019,November
s3243,TV Show,Narcoworld: Dope Stories,Unknown,United States,2019-11-22,2019,TV-MA,"Crime TV Shows, Docuseries",0,1,2019,November
s3244,TV Show,Nobody's Looking,Unknown,Brazil,2019-11-22,2019,TV-MA,"International TV Shows, TV Comedies, TV Dramas",0,1,2019,November
s3246,TV Show,Singapore Social,Unknown,Singapore,2019-11-22,2019,TV-MA,"International TV Shows, Reality TV",0,1,2019,November
s3247,TV Show,The Dragon Prince,Unknown,United States,2019-11-22,2019,TV-Y7,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",0,3,2019,November
s3248,TV Show,Trolls: The Beat Goes On!,Unknown,United States,2019-11-22,2019,TV-Y7,"Kids' TV, TV Comedies",0,8,2019,November
s3250,TV Show,Bangkok Buddies,Unknown,Thailand,2019-11-20,2019,TV-MA,"International TV Shows, TV Comedies, TV Dramas",0,1,2019,November
s3253,TV Show,Holiday Secrets,Unknown,Germany,2019-11-20,2019,TV-MA,"International TV Shows, TV Dramas",0,1,2019,November
s3256,TV Show,Who Killed Little Gregory?,Unknown,France,2019-11-20,2019,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",0,1,2019,November
s3259,TV Show,Candy Online,Unknown,Taiwan,2019-11-17,2019,TV-MA,"International TV Shows, TV Dramas, Teen TV Shows",0,1,2019,November
s3264,TV Show,At the Dolphin Bay,Unknown,Taiwan,2019-11-15,2003,TV-14,"International TV Shows, Romantic TV Shows",0,1,2019,November
s3270,TV Show,I'm with the Band: Nasty Cherry,Unknown,United States,2019-11-15,2019,TV-MA,Reality TV,0,1,2019,November
s3271,TV Show,Inheritors,Unknown,South Korea,2019-11-15,2013,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2019,November
s3272,TV Show,K-On!,Unknown,Japan,2019-11-15,2010,TV-PG,"Anime Series, Teen TV Shows",0,2,2019,November
s3258,TV Show,Miss Culinary,Unknown,Pakistan,2019-11-19,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",0,1,2019,November
s3275,TV Show,La Robe De Mariee Des Cieux,Unknown,Taiwan,2019-11-15,2004,TV-MA,"International TV Shows, Romantic TV Shows",0,1,2019,November
s3276,TV Show,Llama Llama,Unknown,United States,2019-11-15,2019,TV-Y,Kids' TV,0,2,2019,November
s3277,TV Show,My MVP Valentine,Unknown,Taiwan,2019-11-15,2002,TV-PG,"International TV Shows, Romantic TV Shows, TV Dramas",0,1,2019,November
s3278,TV Show,My Sassy Girl,Unknown,South Korea,2019-11-15,2017,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2019,November
s3280,TV Show,The Club,Unknown,Mexico,2019-11-15,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",0,1,2019,November
s3282,TV Show,The Stranded,Unknown,Thailand,2019-11-15,2019,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",0,1,2019,November
s3283,TV Show,The Toys That Made Us,Unknown,United States,2019-11-15,2019,TV-14,"Docuseries, Reality TV",0,3,2019,November
s3284,TV Show,The Yard,Unknown,Turkey,2019-11-15,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",0,2,2019,November
s3287,TV Show,My Dear Warrior,Unknown,Thailand,2019-11-14,2019,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",0,1,2019,November
s3288,TV Show,Maradona in Mexico,Unknown,Argentina,2019-11-13,2020,TV-MA,"Docuseries, Spanish-Language TV Shows",0,1,2019,November
s3289,TV Show,Chief of Staff,Unknown,South Korea,2019-11-12,2019,TV-14,"International TV Shows, Korean TV Shows, TV Dramas",0,2,2019,November
s3292,TV Show,Put Your Head on My Shoulder,Unknown,China,2019-11-11,2019,TV-14,"International TV Shows, Romantic TV Shows, Teen TV Shows",0,1,2019,November
s3294,TV Show,Little Things,Unknown,India,2019-11-09,2019,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",0,3,2019,November
s3295,TV Show,Greatest Events of WWII in Colour,Unknown,United Kingdom,2019-11-08,2019,TV-14,"British TV Shows, Docuseries, International TV Shows",0,1,2019,November
s3296,TV Show,Green Eggs and Ham,Unknown,United Kingdom,2019-11-08,2019,TV-Y7,"Kids' TV, TV Action & Adventure, TV Comedies",0,1,2019,November
s3299,TV Show,Wild District,Unknown,Colombia,2019-11-08,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",0,2,2019,November
s3302,TV Show,SCAMS,Unknown,Japan,2019-11-06,2019,TV-14,"Crime TV Shows, International TV Shows, TV Dramas",0,1,2019,November
s3305,TV Show,Sam & Cat,Unknown,United States,2019-11-05,2014,TV-PG,"Kids' TV, TV Comedies",0,2,2019,November
s3307,TV Show,The End of the F***ing World,Unknown,United Kingdom,2019-11-05,2019,TV-MA,"British TV Shows, International TV Shows, TV Comedies",0,2,2019,November
s3311,TV Show,Meet the Adebanjos,Unknown,United Kingdom,2019-11-04,2016,TV-PG,"British TV Shows, International TV Shows, TV Comedies",0,3,2019,November
s3314,TV Show,The Devil Next Door,Unknown,United States,2019-11-04,2019,TV-MA,"Crime TV Shows, Docuseries",0,1,2019,November
s3315,Movie,100 Things to do Before High School,Unknown,United States,2019-11-02,2014,TV-Y,Movies,44,0,2019,November
s3317,TV Show,Bella and the Bulldogs,Unknown,United States,2019-11-02,2015,TV-G,"Kids' TV, TV Comedies",0,1,2019,November
s3326,TV Show,Victorious,Unknown,United States,2019-11-02,2013,TV-G,"Kids' TV, TV Comedies",0,3,2019,November
s3328,TV Show,A Year In Space,Unknown,United States,2019-11-01,2015,TV-PG,"Docuseries, International TV Shows, Science & Nature TV",0,1,2019,November
s3329,TV Show,Ad Vitam,Unknown,France,2019-11-01,2018,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",0,1,2019,November
s3331,TV Show,Billy on the Street,Unknown,United States,2019-11-01,2016,TV-14,"International TV Shows, Reality TV, TV Comedies",0,4,2019,November
s3334,TV Show,CLANNAD,Unknown,Japan,2019-11-01,2008,TV-PG,"Anime Series, Teen TV Shows",0,2,2019,November
s3337,TV Show,Haikyu!!,Unknown,Japan,2019-11-01,2015,TV-14,"Anime Series, International TV Shows, Teen TV Shows",0,2,2019,November
s3340,TV Show,"Love, Chunibyo & Other Delusions!",Unknown,Japan,2019-11-01,2014,TV-PG,"Anime Series, Romantic TV Shows, Teen TV Shows",0,2,2019,November
s3341,TV Show,Maid-Sama!,Unknown,Japan,2019-11-01,2010,TV-14,"Anime Series, Romantic TV Shows",0,1,2019,November
s3342,TV Show,Mobile Suit Gundam: Iron-Blooded Orphans,Unknown,Japan,2019-11-01,2016,TV-14,"Anime Series, International TV Shows",0,2,2019,November
s3343,TV Show,Queer Eye: We're in Japan!,Unknown,United States,2019-11-01,2019,TV-14,"International TV Shows, Reality TV",0,1,2019,November
s3345,TV Show,The Boulet Brothers Dragula,Unknown,United States,2019-11-01,2019,TV-MA,Reality TV,0,2,2019,November
s3346,TV Show,The Deep,Unknown,Canada,2019-11-01,2019,TV-Y7,Kids' TV,0,3,2019,November
s3353,TV Show,We Are the Wave,Unknown,Germany,2019-11-01,2019,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",0,1,2019,November
s3356,TV Show,KENGAN ASHURA,Unknown,United States,2019-10-31,2019,TV-MA,"Anime Series, International TV Shows",0,2,2019,October
s3361,TV Show,Tomorrow with You,Unknown,South Korea,2019-10-30,2017,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2019,October
s3364,TV Show,Shine On with Reese,Unknown,United States,2019-10-29,2018,TV-MA,"Docuseries, Stand-Up Comedy & Talk Shows",0,1,2019,October
s3365,Movie,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,Unknown,United States,2019-10-29,2019,TV-14,"Documentaries, International Movies",14,0,2019,October
s3368,TV Show,"Wait, My Youth",Unknown,China,2019-10-27,2019,TV-PG,"International TV Shows, Romantic TV Shows, Teen TV Shows",0,1,2019,October
s3369,TV Show,A Little Thing Called First Love,Unknown,China,2019-10-26,2019,TV-G,"International TV Shows, Romantic TV Shows, Teen TV Shows",0,1,2019,October
s3370,TV Show,BoJack Horseman,Unknown,United States,2019-10-25,2020,TV-MA,TV Comedies,0,6,2019,October
s3371,TV Show,Brotherhood,Unknown,Brazil,2019-10-25,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",0,1,2019,October
s3374,TV Show,Drug Squad: Costa del Sol,Unknown,Spain,2019-10-25,2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",0,1,2019,October
s3376,TV Show,Monzón: A Knockout Blow,Unknown,Argentina,2019-10-25,2018,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",0,1,2019,October
s3378,TV Show,Nailed It! France,Unknown,France,2019-10-25,2019,TV-14,"International TV Shows, Reality TV",0,1,2019,October
s3379,TV Show,Nailed It! Spain,Unknown,Spain,2019-10-25,2019,TV-PG,"International TV Shows, Reality TV, Spanish-Language TV Shows",0,1,2019,October
s3382,TV Show,The Untamed,Unknown,China,2019-10-25,2019,TV-14,"International TV Shows, TV Action & Adventure, TV Mysteries",0,1,2019,October
s3383,TV Show,Daybreak,Unknown,United States,2019-10-24,2019,TV-MA,"TV Action & Adventure, TV Comedies, TV Horror",0,1,2019,October
s3386,TV Show,"Breakfast, Lunch & Dinner",Unknown,United States,2019-10-23,2019,TV-MA,Docuseries,0,1,2019,October
s3401,TV Show,Interior Design Masters,Unknown,United Kingdom,2019-10-18,2019,TV-PG,"British TV Shows, International TV Shows, Reality TV",0,1,2019,October
s3402,TV Show,Little Baby Bum: Nursery Rhyme Friends,Unknown,United Kingdom,2019-10-18,2019,TV-Y,"British TV Shows, Kids' TV",0,2,2019,October
s3404,TV Show,Mighty Little Bheem: Diwali,Unknown,India,2019-10-18,2019,TV-Y,"Kids' TV, TV Comedies",0,1,2019,October
s3407,TV Show,Spirit Riding Free: Pony Tales,Unknown,United States,2019-10-18,2019,TV-Y7,Kids' TV,0,2,2019,October
s3411,TV Show,Toon,Unknown,Netherlands,2019-10-18,2017,TV-MA,"International TV Shows, TV Comedies",0,2,2019,October
s3415,TV Show,Chosen,Unknown,China,2019-10-17,2019,TV-14,"Crime TV Shows, International TV Shows, TV Action & Adventure",0,2,2019,October
s3416,TV Show,THE UNLISTED,Unknown,Australia,2019-10-17,2019,TV-PG,"Kids' TV, TV Thrillers",0,1,2019,October
s3417,TV Show,Another Miss Oh,Unknown,South Korea,2019-10-16,2016,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2019,October
s3421,TV Show,Second 20s,Unknown,South Korea,2019-10-16,2015,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",0,1,2019,October
s3427,TV Show,The Lies Within,Unknown,South Korea,2019-10-13,2019,TV-14,"Crime TV Shows, International TV Shows, Korean TV Shows",0,1,2019,October
s3431,TV Show,Insatiable,Unknown,United States,2019-10-11,2019,TV-MA,"TV Comedies, TV Dramas, Teen TV Shows",0,2,2019,October
s3434,TV Show,The Hook Up Plan,Unknown,France,2019-10-11,2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",0,2,2019,October
s3438,TV Show,Ultramarine Magmell,Unknown,Japan,2019-10-10,2019,TV-14,"Anime Series, International TV Shows",0,1,2019,October
s3441,TV Show,Rhythm + Flow,Unknown,United States,2019-10-09,2019,TV-MA,Reality TV,0,1,2019,October
s3443,Movie,The Spooky Tale of Captain Underpants Hack-a-ween,Unknown,United States,2019-10-08,2019,TV-Y7,"Children & Family Movies, Comedies",46,0,2019,October
s3445,TV Show,Legend Quest: Masters of Myth,Unknown,Mexico,2019-10-05,2019,TV-Y7,"Kids' TV, Spanish-Language TV Shows",0,1,2019,October
